"","pitcher_name","player_name","game_date","events","launch_angle","launch_speed","video_url"
"488","Anthony Banda","Solano, Donovan",2024-10-06,"field_out",3,94.6,"https://baseballsavant.mlb.com/sporty-videos?playId=9613da75-cb67-4bd4-83fc-8d9a43440eaa"
"489","Jack Flaherty","Machado, Manny",2024-10-06,"grounded_into_double_play",3,111.3,"https://baseballsavant.mlb.com/sporty-videos?playId=e82e0135-3c57-4031-a68f-e36f31a6f50a"
"490","Yu Darvish","Hernández, Teoscar",2024-10-06,"single",12,76.7,"https://baseballsavant.mlb.com/sporty-videos?playId=3ffc59ca-724b-4780-bcbc-ce2a94b04e20"
"491","Edgardo Henriquez","Machado, Manny",2024-10-06,NA,-52,51.6,"https://baseballsavant.mlb.com/sporty-videos?playId=057bb15a-f4d8-4a2f-a096-9d9a71f03825"
"492","Yu Darvish","Hernández, Teoscar",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=c6119ea1-8261-4d7c-a2e4-5c17397708c7"
"493","Alek Jacob","Smith, Will",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=e2f7797e-4451-4509-a3d9-bbdf3316b6b9"
"494","Anthony Banda","Solano, Donovan",2024-10-06,NA,58,73.5,"https://baseballsavant.mlb.com/sporty-videos?playId=1cbdbc5a-15ff-457b-934d-86d2fb81128e"
"495","Jack Flaherty","Machado, Manny",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=cd5a1a37-a958-4be9-af79-caa2f81b636d"
"496","Edgardo Henriquez","Machado, Manny",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=8a5c7be2-d30a-4f27-9af2-879644f84ccc"
"497","Yu Darvish","Hernández, Teoscar",2024-10-06,NA,-44,47,"https://baseballsavant.mlb.com/sporty-videos?playId=08747df0-dbff-47ba-83a6-42d5ce12ade6"
"498","Alek Jacob","Smith, Will",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=2c980cc2-6abd-4834-8177-9eb530493b2c"
"499","Jack Flaherty","Machado, Manny",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=67302b01-4dd0-4d47-907c-090be53398ad"
"500","Anthony Banda","Solano, Donovan",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=6a775832-9adc-47e2-a4d5-aabf6d83491c"
"501","Anthony Banda","Solano, Donovan",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=3c9ada4d-6a70-4322-a4f6-5def4f5f4ddd"
"502","Alek Jacob","Smith, Will",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=93851ae6-a022-445a-afc0-1772e8c7fa65"
"503","Jack Flaherty","Profar, Jurickson",2024-10-06,"walk",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=89eb77c9-301c-413a-90d6-3b42df3ed6a7"
"504","Yu Darvish","Hernández, Teoscar",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=916af798-67e8-4f9c-9d09-0648158063aa"
"505","Michael Grove","Cronenworth, Jake",2024-10-06,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=fc080a4d-f56c-4d64-8d26-e89f08981f57"
"506","Tanner Scott","Betts, Mookie",2024-10-06,"field_out",-23,82,"https://baseballsavant.mlb.com/sporty-videos?playId=fee322d3-8ba0-4d76-9e12-3b879878165f"
"507","Edgardo Henriquez","Profar, Jurickson",2024-10-06,"single",19,76.2,"https://baseballsavant.mlb.com/sporty-videos?playId=0be52704-1786-430c-8b4d-030930b43a4a"
"508","Jack Flaherty","Profar, Jurickson",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=56ea12cf-d844-47c4-933c-f166e2cf5888"
"509","Ryan Brasier","Merrill, Jackson",2024-10-06,"home_run",30,103.8,"https://baseballsavant.mlb.com/sporty-videos?playId=40c26b87-b627-4498-b14a-cd2fa47cc758"
"510","Anthony Banda","Solano, Donovan",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=6fbfaa6a-182a-4674-9fad-11969f95cf5c"
"511","Edgardo Henriquez","Profar, Jurickson",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=53532a61-91e7-4249-8bdc-87094259047e"
"512","Tanner Scott","Betts, Mookie",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=d6814190-3024-4250-b319-e4e3b00fed5a"
"513","Alek Jacob","Smith, Will",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=0a637b94-3c81-491a-b319-bd8e820e98df"
"514","Michael Grove","Cronenworth, Jake",2024-10-06,NA,-26,80,"https://baseballsavant.mlb.com/sporty-videos?playId=61dd06ee-1a52-434a-b8b6-18eed6c7698a"
"515","Alek Jacob","Muncy, Max",2024-10-06,"home_run",32,108.9,"https://baseballsavant.mlb.com/sporty-videos?playId=ff32c2bb-c16f-45e8-a2e6-ec83479de930"
"516","Edgardo Henriquez","Tatis Jr., Fernando",2024-10-06,"home_run",27,105.4,"https://baseballsavant.mlb.com/sporty-videos?playId=d3f9446b-5443-4661-8b4a-e6c2f7106a5b"
"517","Yu Darvish","Freeman, Freddie",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=5b548ba8-f8ce-4fa8-816f-6a42cced204d"
"518","Yu Darvish","Freeman, Freddie",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=1cbc560d-3762-41e7-a5d5-0e8c28f22fc9"
"519","Anthony Banda","Cronenworth, Jake",2024-10-06,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=c4af0d52-e553-458a-898c-8b5be2ff2842"
"520","Jack Flaherty","Profar, Jurickson",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=83664199-f211-4819-8a82-907b57cabdff"
"521","Tanner Scott","Betts, Mookie",2024-10-06,NA,42,76.1,"https://baseballsavant.mlb.com/sporty-videos?playId=915de285-ecc8-4a38-84e9-7cc4a43a4dea"
"522","Ryan Brasier","Machado, Manny",2024-10-06,"single",18,79.2,"https://baseballsavant.mlb.com/sporty-videos?playId=81dee2ce-91f3-4377-a02f-562e9574414e"
"523","Michael Grove","Cronenworth, Jake",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=b9113fd3-aed5-4740-85a1-da894b830d80"
"524","Michael Grove","Cronenworth, Jake",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=1aeb6705-c917-4ccd-994a-0e888263a406"
"525","Ryan Brasier","Machado, Manny",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=67a0fadc-1403-4fcd-9ca1-56726a81f0c0"
"526","Alek Jacob","Muncy, Max",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=5fe5df63-59ed-43b4-9324-cf8c1461986c"
"527","Jack Flaherty","Profar, Jurickson",2024-10-06,NA,31,77.1,"https://baseballsavant.mlb.com/sporty-videos?playId=e43cd6dc-4f89-45af-9d48-0d507b4a2711"
"528","Anthony Banda","Cronenworth, Jake",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=0591aab9-de46-4aa5-96e6-bc7e41dd723d"
"529","Tanner Scott","Ohtani, Shohei",2024-10-06,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=c643a7ce-2adb-4300-9e17-a30d2a038721"
"530","Edgardo Henriquez","Arraez, Luis",2024-10-06,"single",17,83.8,"https://baseballsavant.mlb.com/sporty-videos?playId=18cbbf37-670b-4ea6-b4d7-fa2be6409bff"
"531","Yu Darvish","Freeman, Freddie",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=0cae6a19-735f-4486-bfcb-8df267b758a6"
"532","Anthony Banda","Cronenworth, Jake",2024-10-06,NA,-36,41.6,"https://baseballsavant.mlb.com/sporty-videos?playId=91d94af9-58a8-4de8-bb0d-e5c548f5af1e"
"533","Tanner Scott","Ohtani, Shohei",2024-10-06,NA,27,78.7,"https://baseballsavant.mlb.com/sporty-videos?playId=ed63a8d9-ffbf-4b93-af26-ddee28a6a106"
"534","Alek Jacob","Muncy, Max",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=2500c4ec-0948-4ba0-814a-fc5dfdc38a90"
"535","Edgardo Henriquez","Higashioka, Kyle",2024-10-06,"home_run",34,102.4,"https://baseballsavant.mlb.com/sporty-videos?playId=5920b922-4287-43db-93a4-83606bbdfddc"
"536","Yu Darvish","Freeman, Freddie",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=0f466264-6dda-4070-a3eb-55164ef8e466"
"537","Ryan Brasier","Profar, Jurickson",2024-10-06,"field_out",39,88,"https://baseballsavant.mlb.com/sporty-videos?playId=c0ad81a4-feee-418f-b46e-1a4ec4e35e53"
"538","Michael Grove","Cronenworth, Jake",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=69ba0b64-a634-4fe2-be75-d21fef4acbe3"
"539","Jack Flaherty","Profar, Jurickson",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=05b02d14-7f91-413e-849e-c7bd1b253270"
"540","Tanner Scott","Ohtani, Shohei",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=1fb67cf2-529c-42ee-9abf-99e59ec73b86"
"541","Anthony Banda","Cronenworth, Jake",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=4236a2e9-572c-4b1b-ba52-f8fd98f91954"
"542","Alek Jacob","Muncy, Max",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=02131142-23a8-47b0-a58d-d46bdb16270e"
"543","Michael Grove","Bogaerts, Xander",2024-10-06,"home_run",36,101,"https://baseballsavant.mlb.com/sporty-videos?playId=b65ddc89-3889-45d5-b646-d28342630a58"
"544","Ryan Brasier","Profar, Jurickson",2024-10-06,NA,45,88.5,"https://baseballsavant.mlb.com/sporty-videos?playId=6bd87400-6ba0-492b-9f52-6e72f66437d9"
"545","Edgardo Henriquez","Higashioka, Kyle",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=85874d1b-2159-4ebd-9974-2a56e4715557"
"546","Jack Flaherty","Profar, Jurickson",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=9d0cd765-3e61-4774-b644-79050ca1cf31"
"547","Yu Darvish","Betts, Mookie",2024-10-06,"field_out",36,95.4,"https://baseballsavant.mlb.com/sporty-videos?playId=623afc34-4ab6-4b9d-821f-45313799f36e"
"548","Yu Darvish","Ohtani, Shohei",2024-10-06,"strikeout",NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=a1057457-d79b-4847-8756-84f0df22d0df"
"549","Tanner Scott","Rojas, Miguel",2024-10-06,"field_out",78,69.6,"https://baseballsavant.mlb.com/sporty-videos?playId=0209e041-59cc-4f81-ba6d-164bcb00bac1"
"550","Michael Grove","Bogaerts, Xander",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=05a06f0e-8398-4578-a5f0-71e010e29137"
"551","Alek Jacob","Hernández, Teoscar",2024-10-06,"field_out",19,71.1,"https://baseballsavant.mlb.com/sporty-videos?playId=50f809cc-222c-4c38-aa75-fe172193f487"
"552","Ryan Brasier","Profar, Jurickson",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=8f690059-648a-4da2-96f8-93c11ee3f064"
"553","Jack Flaherty","Tatis Jr., Fernando",2024-10-06,"home_run",30,100.6,"https://baseballsavant.mlb.com/sporty-videos?playId=3e86d045-4894-4666-ae15-e3ec28fa07e2"
"554","Daniel Hudson","Arraez, Luis",2024-10-06,"field_out",-51,76.7,"https://baseballsavant.mlb.com/sporty-videos?playId=996a6555-eac1-49ca-8d01-c38ab7689bb6"
"555","Anthony Banda","Cronenworth, Jake",2024-10-06,NA,55,67,"https://baseballsavant.mlb.com/sporty-videos?playId=ea26abcd-ef2f-48fd-9885-631181a9d43a"
"556","Edgardo Henriquez","Solano, Donovan",2024-10-06,"field_out",76,74.2,"https://baseballsavant.mlb.com/sporty-videos?playId=4fb0ae8a-6f5a-49ff-b7f6-c7626aad5b04"
"557","Edgardo Henriquez","Solano, Donovan",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=0f4f9f9b-762d-40b4-8e35-85bcfe82a49f"
"558","Anthony Banda","Cronenworth, Jake",2024-10-06,NA,34,70.4,"https://baseballsavant.mlb.com/sporty-videos?playId=b9bd32de-d87b-4dc5-b8f1-1e6ac7f4b8cb"
"559","Yu Darvish","Ohtani, Shohei",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=aa9e170e-fc6e-4625-8527-790a48a0f19e"
"560","Jack Flaherty","Tatis Jr., Fernando",2024-10-06,NA,49,80.7,"https://baseballsavant.mlb.com/sporty-videos?playId=7ee8d15f-4790-4775-8fc0-50a2e17a5d6d"
"561","Daniel Hudson","Arraez, Luis",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=50175964-510f-4755-8551-add3f704c3d2"
"562","Alek Jacob","Hernández, Teoscar",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=ad197cf7-1527-4833-8ec8-b2f8b0f1d7f2"
"563","Tanner Scott","Rojas, Miguel",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=38c22051-502e-4448-92d7-22c9614062bb"
"564","Michael Grove","Bogaerts, Xander",2024-10-06,NA,32,65.7,"https://baseballsavant.mlb.com/sporty-videos?playId=11eb76c4-1034-49b8-b50f-553f2c58da3b"
"565","Ryan Brasier","Tatis Jr., Fernando",2024-10-06,"field_out",-29,105,"https://baseballsavant.mlb.com/sporty-videos?playId=2bd122ed-a82a-4b08-a308-be895613e6de"
"566","Daniel Hudson","Higashioka, Kyle",2024-10-06,"field_out",2,107.4,"https://baseballsavant.mlb.com/sporty-videos?playId=99775861-0033-4166-befc-3a846da40b10"
"567","Anthony Banda","Bogaerts, Xander",2024-10-06,"field_out",-20,54.1,"https://baseballsavant.mlb.com/sporty-videos?playId=dadd4db2-f5f0-4e91-ae3e-569381cacd7c"
"568","Ryan Brasier","Tatis Jr., Fernando",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=4898e17f-0d6c-4120-9291-aaf58b2df933"
"569","Yu Darvish","Ohtani, Shohei",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=cafe655e-555b-498f-b442-8ce362a2b3a8"
"570","Tanner Scott","Rojas, Miguel",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=77ef2a2b-d136-4aad-9a13-eb3880e4988c"
"571","Alek Jacob","Hernández, Enrique",2024-10-06,"field_out",23,89.3,"https://baseballsavant.mlb.com/sporty-videos?playId=e6754746-2f9d-4794-a770-f3382955c0b0"
"572","Michael Grove","Bogaerts, Xander",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=3cae45a4-2659-4f4d-9c21-3c720de9d02c"
"573","Jack Flaherty","Arraez, Luis",2024-10-06,"field_out",27,87.8,"https://baseballsavant.mlb.com/sporty-videos?playId=d4ad18a0-65ff-4f03-973f-2f35e5f33ab2"
"574","Edgardo Henriquez","Solano, Donovan",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=576c01b3-2088-4c95-9066-eacd68618393"
"575","Anthony Banda","Merrill, Jackson",2024-10-06,"single",12,101.3,"https://baseballsavant.mlb.com/sporty-videos?playId=90406f6e-6705-4dea-a04c-8495c7e63b6d"
"576","Michael Grove","Bogaerts, Xander",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=a5644c12-7b44-4ab1-be5a-449c79b177d7"
"577","Daniel Hudson","Higashioka, Kyle",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=e98ab1f4-a346-436c-af0a-30c78318ab50"
"578","Jack Flaherty","Arraez, Luis",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=d0571d56-74e5-46ae-bf43-e399d8c826d7"
"579","Edgardo Henriquez","Solano, Donovan",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=29d2c56e-34bf-4d6f-b784-92a7650ebd70"
"580","Ryan Brasier","Tatis Jr., Fernando",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=1a616a13-e155-4483-91db-d304590b357d"
"581","Alek Jacob","Hernández, Enrique",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=61317202-9e6d-443e-bc82-69e9fe7570af"
"582","Yu Darvish","Ohtani, Shohei",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=965a7603-3ecf-46de-9d39-d32ddcfc1b95"
"583","Tanner Scott","Edman, Tommy",2024-10-06,"single",-53,76.8,"https://baseballsavant.mlb.com/sporty-videos?playId=7d4110f7-c3fe-4cb9-b4bd-06b7c88973b3"
"584","Michael Grove","Bogaerts, Xander",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=44333389-75f6-4f93-b858-560c8a5d15de"
"585","Anthony Banda","Merrill, Jackson",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=4576ae56-0f56-459b-a1f9-9f61c6ddf157"
"586","Daniel Hudson","Higashioka, Kyle",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=8c13a8df-7beb-4c12-8eb5-675cf5c4ccb5"
"587","Alek Jacob","Hernández, Enrique",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=0991b847-f91b-4c8b-a185-c053df03d4b6"
"588","Edgardo Henriquez","Solano, Donovan",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=683f7487-a9e1-434f-b11a-6e0395ef3430"
"589","Jack Flaherty","Arraez, Luis",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=6e495a92-fae6-44ae-8052-6cf0cd55f708"
"590","Tanner Scott","Edman, Tommy",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=3a2f06d2-997e-4abc-b0d2-71a7dddf5e2b"
"591","Ryan Brasier","Tatis Jr., Fernando",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=dfd652a1-d325-4ba6-a575-8c81c310c61b"
"592","Yu Darvish","Ohtani, Shohei",2024-10-06,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=30ee969e-e318-4d70-8695-3b0c3f1010d2"
"593","Mike King","Freeman, Freddie",2024-10-08,"field_out",22,95.2,"https://baseballsavant.mlb.com/sporty-videos?playId=9b4e86b4-0966-4ede-9756-bc7d8c23e56d"
"594","Walker Buehler","Bogaerts, Xander",2024-10-08,"force_out",11,68.9,"https://baseballsavant.mlb.com/sporty-videos?playId=ae5b6252-d3d2-4034-97ec-4dbc6cd1c700"
"595","Mike King","Freeman, Freddie",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=1f30cca0-81db-4829-a5ce-077753fa124a"
"596","Walker Buehler","Bogaerts, Xander",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=e6ec09eb-9ede-4743-b4d5-4b6d5100a011"
"597","Mike King","Freeman, Freddie",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=f06a3288-aea1-4fc5-8b29-9723d6ba5004"
"598","Walker Buehler","Merrill, Jackson",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=68d80f98-aa3a-4214-8cc2-9bac19a89876"
"599","Walker Buehler","Merrill, Jackson",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=07753216-0446-1003-000c-f08cd117d70a"
"600","Walker Buehler","Merrill, Jackson",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=07753216-0446-1013-000c-f08cd117d70a"
"601","Walker Buehler","Merrill, Jackson",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=07753216-0446-1023-000c-f08cd117d70a"
"602","Walker Buehler","Merrill, Jackson",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=c515dfa4-f118-4b76-9e85-99cb702bcd5f"
"603","Mike King","Freeman, Freddie",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=7dc7f66f-5909-451f-8abe-5974fbcd51d1"
"604","Mike King","Freeman, Freddie",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=f158bfef-63f9-4c04-8766-eafdb78c79f3"
"605","Walker Buehler","Machado, Manny",2024-10-08,"single",21,70.4,"https://baseballsavant.mlb.com/sporty-videos?playId=805e7113-5b44-42c9-94ec-8c1d614f2f1e"
"606","Walker Buehler","Machado, Manny",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=dfb02987-244c-4a1b-a89f-bdf294c50613"
"607","Mike King","Freeman, Freddie",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=8b491a9c-c266-428e-9f02-7c8f43b70c7b"
"608","Mike King","Betts, Mookie",2024-10-08,"field_out",7,97.4,"https://baseballsavant.mlb.com/sporty-videos?playId=578ffb4f-c01b-4665-9f4e-e9fada1d349d"
"609","Walker Buehler","Machado, Manny",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=84a8e580-2e84-4432-8c33-a34e5a44149f"
"610","Mike King","Betts, Mookie",2024-10-08,NA,-58,63.8,"https://baseballsavant.mlb.com/sporty-videos?playId=ea80234e-f23f-45de-a6b1-1f1ef8bbab62"
"611","Walker Buehler","Machado, Manny",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=ac71347c-0ed6-4f1c-b23e-8bc5a6c5e1e1"
"612","Mike King","Betts, Mookie",2024-10-08,NA,86,84.2,"https://baseballsavant.mlb.com/sporty-videos?playId=2e66018e-3b9d-421c-952f-512b8cb61624"
"613","Walker Buehler","Machado, Manny",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=a037ad91-bd20-4f82-9cac-7aba1bfecb00"
"614","Walker Buehler","Profar, Jurickson",2024-10-08,"field_out",42,68.5,"https://baseballsavant.mlb.com/sporty-videos?playId=51d7f697-dc3e-429e-9e6b-667b13d1bbaf"
"615","Mike King","Betts, Mookie",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=7a7c2007-ace0-46f7-8e73-1a311eb2e0ad"
"616","Mike King","Betts, Mookie",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=5668b8bd-4315-4bc8-aa02-d10950d5b905"
"617","Walker Buehler","Tatis Jr., Fernando",2024-10-08,"field_out",1,80.5,"https://baseballsavant.mlb.com/sporty-videos?playId=afc0f7f2-bace-42b5-8570-038f4077d0c8"
"618","Walker Buehler","Tatis Jr., Fernando",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=9841534f-9b12-4aad-962e-ca815d760d86"
"619","Mike King","Betts, Mookie",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=bfdf2d92-166a-4888-8859-fd9ba9e4c1e6"
"620","Walker Buehler","Arraez, Luis",2024-10-08,"grounded_into_double_play",3,81.7,"https://baseballsavant.mlb.com/sporty-videos?playId=b631760f-0402-42be-a07a-4594b2ca1dfb"
"621","Mike King","Ohtani, Shohei",2024-10-08,"field_out",31,103.5,"https://baseballsavant.mlb.com/sporty-videos?playId=fa3af6af-b820-46ac-970f-b59e12e266ec"
"622","Mike King","Ohtani, Shohei",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=d57cd386-44fd-4c42-ac32-9daebb827f99"
"623","Walker Buehler","Arraez, Luis",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=27619866-aee4-433a-a5ba-fd762fee73cb"
"624","Mike King","Ohtani, Shohei",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=57084737-dfd8-44a3-8d35-e3dfc56ac500"
"625","Walker Buehler","Higashioka, Kyle",2024-10-08,"force_out",38,54,"https://baseballsavant.mlb.com/sporty-videos?playId=612b7a05-6207-4174-83f7-9aa7781c101c"
"626","Walker Buehler","Higashioka, Kyle",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=0ea70edd-a6ee-483c-8b70-8ef4f3aa9cab"
"627","Mike King","Ohtani, Shohei",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=c5a1b292-a268-42d9-9215-a61bbb997d30"
"628","Mike King","Ohtani, Shohei",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=deba685f-906f-426f-8224-38a5a6982b08"
"629","Walker Buehler","Higashioka, Kyle",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=f7d3435c-3b58-4180-8e95-9263f18fef82"
"630","Mike King","Ohtani, Shohei",2024-10-08,NA,NA,NA,"https://baseballsavant.mlb.com/sporty-videos?playId=eec74581-7fd9-46b4-9423-dfdb7ae5f7ff"
